GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC05_EST_VC01,HC05_MOE_VC01,HC06_EST_VC01,HC06_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC06_EST_VC03,HC06_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC05_EST_VC04,HC05_MOE_VC04,HC06_EST_VC04,HC06_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC05_EST_VC05,HC05_MOE_VC05,HC06_EST_VC05,HC06_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC06_EST_VC06,HC06_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC06_EST_VC07,HC06_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC06_EST_VC10,HC06_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC06_EST_VC11,HC06_MOE_VC11,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC04_EST_VC14,HC04_MOE_VC14,HC05_EST_VC14,HC05_MOE_VC14,HC06_EST_VC14,HC06_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC06_EST_VC15,HC06_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC05_EST_VC16,HC05_MOE_VC16,HC06_EST_VC16,HC06_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC05_EST_VC21,HC05_MOE_VC21,HC06_EST_VC21,HC06_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC04_EST_VC22,HC04_MOE_VC22,HC05_EST_VC22,HC05_MOE_VC22,HC06_EST_VC22,HC06_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC06_EST_VC23,HC06_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC06_EST_VC24,HC06_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC05_EST_VC25,HC05_MOE_VC25,HC06_EST_VC25,HC06_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC04_EST_VC26,HC04_MOE_VC26,HC05_EST_VC26,HC05_MOE_VC26,HC06_EST_VC26,HC06_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC06_EST_VC27,HC06_MOE_VC27,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC06_EST_VC29,HC06_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC04_EST_VC30,HC04_MOE_VC30,HC05_EST_VC30,HC05_MOE_VC30,HC06_EST_VC30,HC06_MOE_VC30,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33,HC06_EST_VC33,HC06_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC04_EST_VC34,HC04_MOE_VC34,HC05_EST_VC34,HC05_MOE_VC34,HC06_EST_VC34,HC06_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC04_EST_VC35,HC04_MOE_VC35,HC05_EST_VC35,HC05_MOE_VC35,HC06_EST_VC35,HC06_MOE_VC35,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC04_EST_VC38,HC04_MOE_VC38,HC05_EST_VC38,HC05_MOE_VC38,HC06_EST_VC38,HC06_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC04_EST_VC39,HC04_MOE_VC39,HC05_EST_VC39,HC05_MOE_VC39,HC06_EST_VC39,HC06_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC04_EST_VC40,HC04_MOE_VC40,HC05_EST_VC40,HC05_MOE_VC40,HC06_EST_VC40,HC06_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC04_EST_VC41,HC04_MOE_VC41,HC05_EST_VC41,HC05_MOE_VC41,HC06_EST_VC41,HC06_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC04_EST_VC42,HC04_MOE_VC42,HC05_EST_VC42,HC05_MOE_VC42,HC06_EST_VC42,HC06_MOE_VC42,HC01_EST_VC45,HC01_MOE_VC45,HC02_EST_VC45,HC02_MOE_VC45,HC03_EST_VC45,HC03_MOE_VC45,HC04_EST_VC45,HC04_MOE_VC45,HC05_EST_VC45,HC05_MOE_VC45,HC06_EST_VC45,HC06_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC04_EST_VC46,HC04_MOE_VC46,HC05_EST_VC46,HC05_MOE_VC46,HC06_EST_VC46,HC06_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC04_EST_VC47,HC04_MOE_VC47,HC05_EST_VC47,HC05_MOE_VC47,HC06_EST_VC47,HC06_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC04_EST_VC48,HC04_MOE_VC48,HC05_EST_VC48,HC05_MOE_VC48,HC06_EST_VC48,HC06_MOE_VC48,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC04_EST_VC51,HC04_MOE_VC51,HC05_EST_VC51,HC05_MOE_VC51,HC06_EST_VC51,HC06_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC04_EST_VC52,HC04_MOE_VC52,HC05_EST_VC52,HC05_MOE_VC52,HC06_EST_VC52,HC06_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC04_EST_VC53,HC04_MOE_VC53,HC05_EST_VC53,HC05_MOE_VC53,HC06_EST_VC53,HC06_MOE_VC53,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC04_EST_VC56,HC04_MOE_VC56,HC05_EST_VC56,HC05_MOE_VC56,HC06_EST_VC56,HC06_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC02_EST_VC57,HC02_MOE_VC57,HC03_EST_VC57,HC03_MOE_VC57,HC04_EST_VC57,HC04_MOE_VC57,HC05_EST_VC57,HC05_MOE_VC57,HC06_EST_VC57,HC06_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC04_EST_VC58,HC04_MOE_VC58,HC05_EST_VC58,HC05_MOE_VC58,HC06_EST_VC58,HC06_MOE_VC58
0400000US01,01,Alabama,3705690,945,(X),(X),363170,4137,9.8,0.1,3342520,4314,90.2,0.1,(X),(X),(X),(X),57127,2073,15.7,0.5,(X),(X),(X),(X),(X),(X),(X),(X),79293,1967,21.8,0.4,(X),(X),(X),(X),(X),(X),(X),(X),134824,2063,37.1,0.5,(X),(X),(X),(X),(X),(X),(X),(X),35550,989,9.8,0.3,(X),(X),(X),(X),(X),(X),(X),(X),17801,802,4.9,0.2,(X),(X),(X),(X),1762757,1035,47.6,0.1,333673,4024,91.9,0.4,1429084,4202,42.8,0.1,1942933,636,52.4,0.1,29497,1324,8.1,0.4,1913436,1526,57.2,0.1,1093260,1173,29.5,0.1,29912,1420,8.2,0.4,1063348,1690,31.8,0.1,1269645,1185,34.3,0.1,95411,2154,26.3,0.4,1174234,2553,35.1,0.1,623459,680,16.8,0.1,82238,1499,22.6,0.4,541221,1600,16.2,0.1,416983,669,11.3,0.1,83229,1248,22.9,0.3,333754,1390,10.0,0.1,302343,506,8.2,0.1,72380,1155,19.9,0.3,229963,1164,6.9,0.1,2616718,2087,70.6,0.1,275576,3382,75.9,0.4,2341142,4139,70.0,0.1,942259,1555,25.4,0.1,77891,1802,21.4,0.4,864368,2581,25.9,0.1,18749,833,0.5,0.1,2413,306,0.7,0.1,16336,845,0.5,0.1,45949,1073,1.2,0.1,1165,221,0.3,0.1,44784,1040,1.3,0.1,1620,356,0.0,0.1,279,114,0.1,0.1,1341,340,0.0,0.1,37495,2007,1.0,0.1,1140,278,0.3,0.1,36355,1990,1.1,0.1,42900,1422,1.2,0.1,4706,454,1.3,0.1,38194,1324,1.1,0.1,118949,679,3.2,0.1,5372,580,1.5,0.2,113577,866,3.4,0.1,2542346,858,68.6,0.1,272100,3299,74.9,0.4,2270246,3491,67.9,0.1,23267,148,(X),(X),36595,361,(X),(X),21892,109,(X),(X),(X),(X),(X),(X),37175,368,(X),(X),28213,334,(X),(X),(X),(X),(X),(X),27295,1617,(X),(X),18299,135,(X),(X),3229285,1344,(X),(X),357972,4112,(X),(X),2871313,4292,(X),(X),509860,5506,15.8,0.2,27914,1095,7.8,0.3,481946,5464,16.8,0.2,1004445,7307,31.1,0.2,102392,1892,28.6,0.5,902053,7182,31.4,0.2,957681,6471,29.7,0.2,134587,2625,37.6,0.5,823094,5613,28.7,0.2,757299,6493,23.5,0.2,93079,1884,26.0,0.5,664220,6168,23.1,0.2,2986364,1069,(X),(X),207561,3465,(X),(X),2778803,3612,(X),(X),(X),(X),70.3,0.2,(X),(X),71.7,0.7,(X),(X),70.2,0.2,2099569,6480,(X),(X),148767,2803,(X),(X),1950802,6981,(X),(X),(X),(X),9.2,0.1,(X),(X),7.0,0.5,(X),(X),9.4,0.1,3603026,963,(X),(X),357728,4081,(X),(X),3245298,4253,(X),(X),587789,6921,16.3,0.2,28127,1158,7.9,0.3,559662,6658,17.2,0.2,3015237,6888,83.7,0.2,329601,4050,92.1,0.3,2685636,7315,82.8,0.2,3603026,963,(X),(X),357728,4081,(X),(X),3245298,4253,(X),(X),718407,5008,19.9,0.1,111288,2023,31.1,0.5,607119,4505,18.7,0.1,2884619,5115,80.1,0.1,246440,3674,68.9,0.5,2638179,6206,81.3,0.1
0400000US02,02,Alaska,528564,751,(X),(X),69323,1420,13.1,0.3,459241,1517,86.9,0.3,(X),(X),(X),(X),19330,878,27.9,1.0,(X),(X),(X),(X),(X),(X),(X),(X),19713,967,28.4,1.2,(X),(X),(X),(X),(X),(X),(X),(X),22385,854,32.3,1.1,(X),(X),(X),(X),(X),(X),(X),(X),3331,288,4.8,0.4,(X),(X),(X),(X),(X),(X),(X),(X),1621,251,2.3,0.4,(X),(X),(X),(X),272499,627,51.6,0.1,60437,1255,87.2,0.7,212062,1357,46.2,0.2,256065,407,48.4,0.1,8886,553,12.8,0.7,247179,723,53.8,0.2,181380,890,34.3,0.1,11498,795,16.6,1.1,169882,1131,37.0,0.2,189249,454,35.8,0.1,22889,1085,33.0,1.3,166360,1102,36.2,0.2,92229,268,17.4,0.1,15807,765,22.8,1.0,76422,786,16.6,0.2,43803,327,8.3,0.1,12542,397,18.1,0.6,31261,453,6.8,0.1,21903,210,4.1,0.1,6587,290,9.5,0.5,15316,304,3.3,0.1,367619,951,69.6,0.2,56207,1336,81.1,0.9,311412,1611,67.8,0.2,17188,524,3.3,0.1,3823,431,5.5,0.6,13365,573,2.9,0.1,69165,1086,13.1,0.2,4342,294,6.3,0.4,64823,1068,14.1,0.2,31690,647,6.0,0.1,1152,194,1.7,0.3,30538,688,6.6,0.2,5396,286,1.0,0.1,467,150,0.7,0.2,4929,290,1.1,0.1,6141,624,1.2,0.1,612,224,0.9,0.3,5529,609,1.2,0.1,31365,1450,5.9,0.3,2720,310,3.9,0.5,28645,1367,6.2,0.3,28365,308,5.4,0.1,3272,389,4.7,0.6,25093,491,5.5,0.1,350782,577,66.4,0.1,54035,1351,77.9,1.0,296747,1466,64.6,0.2,33063,468,(X),(X),50084,1242,(X),(X),30954,378,(X),(X),(X),(X),(X),(X),51993,1309,(X),(X),38526,939,(X),(X),(X),(X),(X),(X),38191,4949,(X),(X),26221,434,(X),(X),454479,683,(X),(X),67018,1397,(X),(X),387461,1435,(X),(X),36460,1265,8.0,0.3,2689,308,4.0,0.5,33771,1191,8.7,0.3,127923,2103,28.1,0.5,16424,695,24.5,1.1,111499,2017,28.8,0.5,163167,2293,35.9,0.5,30297,1207,45.2,1.3,132870,2062,34.3,0.5,126929,2065,27.9,0.5,17608,781,26.3,1.1,109321,1879,28.2,0.5,462858,821,(X),(X),50194,1406,(X),(X),412664,1466,(X),(X),(X),(X),78.1,0.4,(X),(X),80.9,1.0,(X),(X),77.7,0.5,361377,2100,(X),(X),40624,1297,(X),(X),320753,2481,(X),(X),(X),(X),8.1,0.3,(X),(X),5.9,0.9,(X),(X),8.4,0.3,519816,751,(X),(X),68513,1438,(X),(X),451303,1532,(X),(X),46671,1703,9.0,0.3,3176,396,4.6,0.5,43495,1669,9.6,0.4,473145,1745,91.0,0.3,65337,1304,95.4,0.5,407808,2167,90.4,0.4,519816,751,(X),(X),68513,1438,(X),(X),451303,1532,(X),(X),71792,1815,13.8,0.3,15865,748,23.2,1.0,55927,1534,12.4,0.3,448024,1874,86.2,0.3,52648,1361,76.8,1.0,395376,2134,87.6,0.3
0400000US04,04,Arizona,5007440,1004,(X),(X),505794,4104,10.1,0.1,4501646,4121,89.9,0.1,(X),(X),(X),(X),67728,2060,13.4,0.4,(X),(X),(X),(X),(X),(X),(X),(X),89932,2526,17.8,0.5,(X),(X),(X),(X),(X),(X),(X),(X),183834,2449,36.3,0.4,(X),(X),(X),(X),(X),(X),(X),(X),59831,1293,11.8,0.3,(X),(X),(X),(X),(X),(X),(X),(X),33084,1159,6.5,0.2,(X),(X),(X),(X),2459002,1110,49.1,0.1,464136,3761,91.8,0.3,1994866,3739,44.3,0.1,2548438,673,50.9,0.1,41658,1410,8.2,0.3,2506780,1539,55.7,0.1,1536295,1085,30.7,0.1,42797,1897,8.5,0.4,1493498,2180,33.2,0.1,1670101,793,33.4,0.1,115619,2497,22.9,0.4,1554482,2668,34.5,0.1,780969,287,15.6,0.1,98061,1733,19.4,0.3,682908,1729,15.2,0.1,588977,316,11.8,0.1,126631,1616,25.0,0.3,462346,1627,10.3,0.1,431098,297,8.6,0.1,122686,1470,24.3,0.3,308412,1449,6.9,0.1,4035498,6024,80.6,0.1,447670,3994,88.5,0.3,3587828,6596,79.7,0.1,202184,1552,4.0,0.1,23288,1122,4.6,0.2,178896,1873,4.0,0.1,202421,1687,4.0,0.1,10056,672,2.0,0.1,192365,1789,4.3,0.1,156779,1425,3.1,0.1,4860,466,1.0,0.1,151919,1450,3.4,0.1,8750,439,0.2,0.1,778,179,0.2,0.1,7972,437,0.2,0.1,294163,5362,5.9,0.1,10633,720,2.1,0.1,283530,5406,6.3,0.1,107645,2527,2.1,0.1,8509,656,1.7,0.1,99136,2649,2.2,0.1,1311335,393,26.2,0.1,56561,1875,11.2,0.3,1254774,1946,27.9,0.1,3083089,952,61.6,0.1,405045,3489,80.1,0.4,2678044,3529,59.5,0.1,26513,114,(X),(X),36964,369,(X),(X),25379,119,(X),(X),(X),(X),(X),(X),37344,409,(X),(X),30600,164,(X),(X),(X),(X),(X),(X),32419,1110,(X),(X),21626,135,(X),(X),4351152,895,(X),(X),498454,4049,(X),(X),3852698,4037,(X),(X),609228,5199,14.0,0.1,25831,984,5.2,0.2,583397,5168,15.1,0.1,1062861,7229,24.4,0.2,113199,2378,22.7,0.5,949662,6896,24.6,0.2,1483573,8396,34.1,0.2,211291,3170,42.4,0.5,1272282,7553,33.0,0.2,1195490,8368,27.5,0.2,148133,2868,29.7,0.5,1047357,7920,27.2,0.2,3987365,1025,(X),(X),256477,3321,(X),(X),3730888,3470,(X),(X),(X),(X),72.9,0.2,(X),(X),73.1,0.7,(X),(X),72.9,0.2,2906619,7915,(X),(X),187462,3071,(X),(X),2719157,8310,(X),(X),(X),(X),8.7,0.1,(X),(X),6.8,0.5,(X),(X),8.9,0.1,4886456,1092,(X),(X),499219,4102,(X),(X),4387237,4176,(X),(X),767465,8953,15.7,0.2,37011,1330,7.4,0.3,730454,8587,16.6,0.2,4118991,8953,84.3,0.2,462208,4094,92.6,0.3,3656783,8491,83.4,0.2,4886456,1092,(X),(X),499219,4102,(X),(X),4387237,4176,(X),(X),739218,5743,15.1,0.1,139213,2721,27.9,0.5,600005,5270,13.7,0.1,4147238,5732,84.9,0.1,360006,3688,72.1,0.5,3787232,5926,86.3,0.1
0400000US05,05,Arkansas,2245625,710,(X),(X),220953,2322,9.8,0.1,2024672,2285,90.2,0.1,(X),(X),(X),(X),31102,1637,14.1,0.7,(X),(X),(X),(X),(X),(X),(X),(X),38869,1337,17.6,0.6,(X),(X),(X),(X),(X),(X),(X),(X),82199,1562,37.2,0.7,(X),(X),(X),(X),(X),(X),(X),(X),23395,775,10.6,0.3,(X),(X),(X),(X),(X),(X),(X),(X),12306,567,5.6,0.2,(X),(X),(X),(X),1085591,871,48.3,0.1,203351,2180,92.0,0.4,882240,2192,43.6,0.1,1160034,606,51.7,0.1,17602,901,8.0,0.4,1142432,1194,56.4,0.1,668756,1230,29.8,0.1,19197,1165,8.7,0.5,649559,1549,32.1,0.1,756086,1058,33.7,0.1,53919,1563,24.4,0.6,702167,1683,34.7,0.1,367120,646,16.3,0.1,47574,1229,21.5,0.5,319546,1360,15.8,0.1,260630,635,11.6,0.1,52308,1207,23.7,0.5,208322,1242,10.3,0.1,193033,499,8.6,0.1,47955,793,21.7,0.3,145078,903,7.2,0.1,1796598,1946,80.0,0.1,189295,2340,85.7,0.6,1607303,2861,79.4,0.1,327831,861,14.6,0.1,25031,1206,11.3,0.5,302800,1450,15.0,0.1,13789,874,0.6,0.1,1557,241,0.7,0.1,12232,832,0.6,0.1,30760,644,1.4,0.1,815,216,0.4,0.1,29945,697,1.5,0.1,3779,355,0.2,0.1,138,105,0.1,0.1,3641,350,0.2,0.1,38843,1751,1.7,0.1,636,158,0.3,0.1,38207,1718,1.9,0.1,34025,1415,1.5,0.1,3481,390,1.6,0.2,30544,1416,1.5,0.1,122245,267,5.4,0.1,3316,383,1.5,0.2,118929,446,5.9,0.1,1718413,519,76.5,0.1,186960,2340,84.6,0.6,1531453,2295,75.6,0.1,22542,161,(X),(X),31411,362,(X),(X),21728,130,(X),(X),(X),(X),(X),(X),31807,382,(X),(X),27047,207,(X),(X),(X),(X),(X),(X),25574,2303,(X),(X),18106,175,(X),(X),1959348,1064,(X),(X),217154,2253,(X),(X),1742194,2445,(X),(X),299091,3989,15.3,0.2,19763,928,9.1,0.4,279328,3694,16.0,0.2,684894,4684,35.0,0.2,75080,1559,34.6,0.7,609814,4498,35.0,0.3,562377,4033,28.7,0.2,77859,1833,35.9,0.7,484518,4088,27.8,0.2,412986,4439,21.1,0.2,44452,1260,20.5,0.5,368534,4336,21.2,0.2,1791962,878,(X),(X),120690,2040,(X),(X),1671272,2042,(X),(X),(X),(X),71.0,0.3,(X),(X),68.7,0.9,(X),(X),71.2,0.3,1273144,4599,(X),(X),82942,1732,(X),(X),1190202,4531,(X),(X),(X),(X),7.7,0.2,(X),(X),6.9,0.7,(X),(X),7.7,0.2,2173022,717,(X),(X),216876,2261,(X),(X),1956146,2243,(X),(X),361585,4828,16.6,0.2,19868,1077,9.2,0.5,341717,4574,17.5,0.2,1811437,4869,83.4,0.2,197008,2241,90.8,0.5,1614429,4974,82.5,0.2,2173022,717,(X),(X),216876,2261,(X),(X),1956146,2243,(X),(X),449070,4121,20.7,0.2,72575,1736,33.5,0.7,376495,3917,19.2,0.2,1723952,4264,79.3,0.2,144301,2006,66.5,0.7,1579651,4398,80.8,0.2
0400000US06,06,California,29115176,2456,(X),(X),1777410,8158,6.1,0.1,27337766,8827,93.9,0.1,(X),(X),(X),(X),250191,4219,14.1,0.2,(X),(X),(X),(X),(X),(X),(X),(X),281615,3507,15.8,0.2,(X),(X),(X),(X),(X),(X),(X),(X),630877,4602,35.5,0.2,(X),(X),(X),(X),(X),(X),(X),(X),203035,2247,11.4,0.1,(X),(X),(X),(X),(X),(X),(X),(X),137963,2376,7.8,0.1,(X),(X),(X),(X),14282834,2273,49.1,0.1,1647922,7554,92.7,0.1,12634912,8126,46.2,0.1,14832342,1094,50.9,0.1,129488,2303,7.3,0.1,14702854,2525,53.8,0.1,9494893,2376,32.6,0.1,170269,3600,9.6,0.2,9324624,3893,34.1,0.1,10401357,1344,35.7,0.1,392029,3892,22.1,0.2,10009328,4198,36.6,0.1,4421606,606,15.2,0.1,347344,3363,19.5,0.2,4074262,3472,14.9,0.1,2688470,684,9.2,0.1,424912,3334,23.9,0.2,2263558,3246,8.3,0.1,2108850,586,7.2,0.1,442856,3050,24.9,0.2,1665994,2992,6.1,0.1,18373417,20115,63.1,0.1,1373011,6357,77.2,0.2,17000406,19102,62.2,0.1,1728290,4493,5.9,0.1,160352,2797,9.0,0.2,1567938,5207,5.7,0.1,215277,4495,0.7,0.1,15706,742,0.9,0.1,199571,4314,0.7,0.1,4248500,5442,14.6,0.1,103778,2251,5.8,0.1,4144722,6301,15.2,0.1,113714,1502,0.4,0.1,7241,565,0.4,0.1,106473,1589,0.4,0.1,3461616,23638,11.9,0.1,64555,1707,3.6,0.1,3397061,23752,12.4,0.1,974362,10888,3.3,0.1,52767,1667,3.0,0.1,921595,10711,3.4,0.1,9979411,1482,34.3,0.1,265763,4470,15.0,0.2,9713648,4825,35.5,0.1,12367691,2846,42.5,0.1,1194803,5193,67.2,0.3,11172888,6301,40.9,0.1,27308,60,(X),(X),41682,239,(X),(X),26524,59,(X),(X),(X),(X),(X),(X),42203,247,(X),(X),31676,79,(X),(X),(X),(X),(X),(X),34045,1024,(X),(X),22333,58,(X),(X),25186325,2508,(X),(X),1748954,8331,(X),(X),23437371,8779,(X),(X),4599269,17606,18.3,0.1,100634,2203,5.8,0.1,4498635,17679,19.2,0.1,5217878,23687,20.7,0.1,352227,3868,20.1,0.2,4865651,24300,20.8,0.1,7452464,16725,29.6,0.1,741020,6089,42.4,0.3,6711444,16958,28.6,0.1,7916714,30494,31.4,0.1,555073,4902,31.7,0.2,7361641,29043,31.4,0.1,24317856,2569,(X),(X),909642,6429,(X),(X),23408214,7166,(X),(X),(X),(X),74.8,0.1,(X),(X),74.4,0.3,(X),(X),74.8,0.1,18178839,16704,(X),(X),677002,6322,(X),(X),17501837,16872,(X),(X),(X),(X),9.8,0.1,(X),(X),9.6,0.2,(X),(X),9.8,0.1,28564564,2543,(X),(X),1750447,7978,(X),(X),26814117,8453,(X),(X),4097111,24539,14.3,0.1,131227,2378,7.5,0.1,3965884,24057,14.8,0.1,24467453,24166,85.7,0.1,1619220,8038,92.5,0.1,22848233,22077,85.2,0.1,28564564,2543,(X),(X),1750447,7978,(X),(X),26814117,8453,(X),(X),3651727,10820,12.8,0.1,475645,4113,27.2,0.2,3176082,10079,11.8,0.1,24912837,10858,87.2,0.1,1274802,7124,72.8,0.2,23638035,12441,88.2,0.1
