GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC60,HC01_MOE_VC60,HC02_EST_VC60,HC02_MOE_VC60,HC03_EST_VC60,HC03_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC02_EST_VC61,HC02_MOE_VC61,HC03_EST_VC61,HC03_MOE_VC61,HC01_EST_VC64,HC01_MOE_VC64,HC02_EST_VC64,HC02_MOE_VC64,HC03_EST_VC64,HC03_MOE_VC64,HC01_EST_VC65,HC01_MOE_VC65,HC02_EST_VC65,HC02_MOE_VC65,HC03_EST_VC65,HC03_MOE_VC65
Id,Id2,Geography,Total; Estimate; Civilian population 18 years and over,Total; Margin of Error; Civilian population 18 years and over,Veterans; Estimate; Civilian population 18 years and over,Veterans; Margin of Error; Civilian population 18 years and over,Nonveterans; Estimate; Civilian population 18 years and over,Nonveterans; Margin of Error; Civilian population 18 years and over,Total; Estimate; PERIOD OF SERVICE - Gulf War (9/2001 or later) veterans,Total; Margin of Error; PERIOD OF SERVICE - Gulf War (9/2001 or later) veterans,Veterans; Estimate; PERIOD OF SERVICE - Gulf War (9/2001 or later) veterans,Veterans; Margin of Error; PERIOD OF SERVICE - Gulf War (9/2001 or later) veterans,Nonveterans; Estimate; PERIOD OF SERVICE - Gulf War (9/2001 or later) veterans,Nonveterans; Margin of Error; PERIOD OF SERVICE - Gulf War (9/2001 or later) veterans,Total; Estimate; PERIOD OF SERVICE - Gulf War (8/1990 to 8/2001) veterans,Total; Margin of Error; PERIOD OF SERVICE - Gulf War (8/1990 to 8/2001) veterans,Veterans; Estimate; PERIOD OF SERVICE - Gulf War (8/1990 to 8/2001) veterans,Veterans; Margin of Error; PERIOD OF SERVICE - Gulf War (8/1990 to 8/2001) veterans,Nonveterans; Estimate; PERIOD OF SERVICE - Gulf War (8/1990 to 8/2001) veterans,Nonveterans; Margin of Error; PERIOD OF SERVICE - Gulf War (8/1990 to 8/2001) veterans,Total; Estimate; PERIOD OF SERVICE - Vietnam era veterans,Total; Margin of Error; PERIOD OF SERVICE - Vietnam era veterans,Veterans; Estimate; PERIOD OF SERVICE - Vietnam era veterans,Veterans; Margin of Error; PERIOD OF SERVICE - Vietnam era veterans,Nonveterans; Estimate; PERIOD OF SERVICE - Vietnam era veterans,Nonveterans; Margin of Error; PERIOD OF SERVICE - Vietnam era veterans,Total; Estimate; PERIOD OF SERVICE - Korean War veterans,Total; Margin of Error; PERIOD OF SERVICE - Korean War veterans,Veterans; Estimate; PERIOD OF SERVICE - Korean War veterans,Veterans; Margin of Error; PERIOD OF SERVICE - Korean War veterans,Nonveterans; Estimate; PERIOD OF SERVICE - Korean War veterans,Nonveterans; Margin of Error; PERIOD OF SERVICE - Korean War veterans,Total; Estimate; PERIOD OF SERVICE - World War II veterans,Total; Margin of Error; PERIOD OF SERVICE - World War II veterans,Veterans; Estimate; PERIOD OF SERVICE - World War II veterans,Veterans; Margin of Error; PERIOD OF SERVICE - World War II veterans,Nonveterans; Estimate; PERIOD OF SERVICE - World War II veterans,Nonveterans; Margin of Error; PERIOD OF SERVICE - World War II veterans,Total; Estimate; SEX - Male,Total; Margin of Error; SEX - Male,Veterans; Estimate; SEX - Male,Veterans; Margin of Error; SEX - Male,Nonveterans; Estimate; SEX - Male,Nonveterans; Margin of Error; SEX - Male,Total; Estimate; SEX - Female,Total; Margin of Error; SEX - Female,Veterans; Estimate; SEX - Female,Veterans; Margin of Error; SEX - Female,Nonveterans; Estimate; SEX - Female,Nonveterans; Margin of Error; SEX - Female,Total; Estimate; AGE - 18 to 34 years,Total; Margin of Error; AGE - 18 to 34 years,Veterans; Estimate; AGE - 18 to 34 years,Veterans; Margin of Error; AGE - 18 to 34 years,Nonveterans; Estimate; AGE - 18 to 34 years,Nonveterans; Margin of Error; AGE - 18 to 34 years,Total; Estimate; AGE - 35 to 54 years,Total; Margin of Error; AGE - 35 to 54 years,Veterans; Estimate; AGE - 35 to 54 years,Veterans; Margin of Error; AGE - 35 to 54 years,Nonveterans; Estimate; AGE - 35 to 54 years,Nonveterans; Margin of Error; AGE - 35 to 54 years,Total; Estimate; AGE - 55 to 64 years,Total; Margin of Error; AGE - 55 to 64 years,Veterans; Estimate; AGE - 55 to 64 years,Veterans; Margin of Error; AGE - 55 to 64 years,Nonveterans; Estimate; AGE - 55 to 64 years,Nonveterans; Margin of Error; AGE - 55 to 64 years,Total; Estimate; AGE - 65 to 74 years,Total; Margin of Error; AGE - 65 to 74 years,Veterans; Estimate; AGE - 65 to 74 years,Veterans; Margin of Error; AGE - 65 to 74 years,Nonveterans; Estimate; AGE - 65 to 74 years,Nonveterans; Margin of Error; AGE - 65 to 74 years,Total; Estimate; AGE - 75 years and over,Total; Margin of Error; AGE - 75 years and over,Veterans; Estimate; AGE - 75 years and over,Veterans; Margin of Error; AGE - 75 years and over,Nonveterans; Estimate; AGE - 75 years and over,Nonveterans; Margin of Error; AGE - 75 years and over,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Veterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Veterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Nonveterans; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Nonveterans; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Estimate; Hispanic or Latino (of any race),Total; Margin of Error; Hispanic or Latino (of any race),Veterans; Estimate; Hispanic or Latino (of any race),Veterans; Margin of Error; Hispanic or Latino (of any race),Nonveterans; Estimate; Hispanic or Latino (of any race),Nonveterans; Margin of Error; Hispanic or Latino (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Veterans; Estimate; White alone, not Hispanic or Latino","Veterans; Margin of Error; White alone, not Hispanic or Latino","Nonveterans; Estimate; White alone, not Hispanic or Latino","Nonveterans; Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; MEDIAN INCOME IN THE PAST 12 MONTHS (In 2011 INFLATION-ADJUSTED Dollars) - Civilian population 18 years and over with income,Total; Margin of Error; MEDIAN INCOME IN THE PAST 12 MONTHS (In 2011 INFLATION-ADJUSTED Dollars) - Civilian population 18 years and over with income,Veterans; Estimate; MEDIAN INCOME IN THE PAST 12 MONTHS (In 2011 INFLATION-ADJUSTED Dollars) - Civilian population 18 years and over with income,Veterans; Margin of Error; MEDIAN INCOME IN THE PAST 12 MONTHS (In 2011 INFLATION-ADJUSTED Dollars) - Civilian population 18 years and over with income,Nonveterans; Estimate; MEDIAN INCOME IN THE PAST 12 MONTHS (In 2011 INFLATION-ADJUSTED Dollars) - Civilian population 18 years and over with income,Nonveterans; Margin of Error; MEDIAN INCOME IN THE PAST 12 MONTHS (In 2011 INFLATION-ADJUSTED Dollars) - Civilian population 18 years and over with income,Total; Estimate; Male,Total; Margin of Error; Male,Veterans; Estimate; Male,Veterans; Margin of Error; Male,Nonveterans; Estimate; Male,Nonveterans; Margin of Error; Male,Total; Estimate; Female,Total; Margin of Error; Female,Veterans; Estimate; Female,Veterans; Margin of Error; Female,Nonveterans; Estimate; Female,Nonveterans; Margin of Error; Female,Total; Estimate; EDUCATIONAL ATTAINMENT - Civilian population 25 years and over,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Civilian population 25 years and over,Veterans; Estimate; EDUCATIONAL ATTAINMENT - Civilian population 25 years and over,Veterans; Margin of Error; EDUCATIONAL ATTAINMENT - Civilian population 25 years and over,Nonveterans; Estimate; EDUCATIONAL ATTAINMENT - Civilian population 25 years and over,Nonveterans; Margin of Error; EDUCATIONAL ATTAINMENT - Civilian population 25 years and over,Total; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate,Veterans; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate,Veterans; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate,Nonveterans; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate,Nonveterans; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate,Total; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Total; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Veterans; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Veterans; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Nonveterans; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Nonveterans; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency),Total; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree,Veterans; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree,Veterans; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree,Nonveterans; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree,Nonveterans; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree,Total; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher,Veterans; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher,Veterans; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher,Nonveterans; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher,Nonveterans; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree or higher,Total; Estimate; EMPLOYMENT STATUS - Civilian population 18 to 64 years,Total; Margin of Error; EMPLOYMENT STATUS - Civilian population 18 to 64 years,Veterans; Estimate; EMPLOYMENT STATUS - Civilian population 18 to 64 years,Veterans; Margin of Error; EMPLOYMENT STATUS - Civilian population 18 to 64 years,Nonveterans; Estimate; EMPLOYMENT STATUS - Civilian population 18 to 64 years,Nonveterans; Margin of Error; EMPLOYMENT STATUS - Civilian population 18 to 64 years,Total; Estimate; EMPLOYMENT STATUS - Labor force participation rate,Total; Margin of Error; EMPLOYMENT STATUS - Labor force participation rate,Veterans; Estimate; EMPLOYMENT STATUS - Labor force participation rate,Veterans; Margin of Error; EMPLOYMENT STATUS - Labor force participation rate,Nonveterans; Estimate; EMPLOYMENT STATUS - Labor force participation rate,Nonveterans; Margin of Error; EMPLOYMENT STATUS - Labor force participation rate,Total; Estimate; EMPLOYMENT STATUS - Labor force participation rate - Civilian labor force 18 to 64 years,Total; Margin of Error; EMPLOYMENT STATUS - Labor force participation rate - Civilian labor force 18 to 64 years,Veterans; Estimate; EMPLOYMENT STATUS - Labor force participation rate - Civilian labor force 18 to 64 years,Veterans; Margin of Error; EMPLOYMENT STATUS - Labor force participation rate - Civilian labor force 18 to 64 years,Nonveterans; Estimate; EMPLOYMENT STATUS - Labor force participation rate - Civilian labor force 18 to 64 years,Nonveterans; Margin of Error; EMPLOYMENT STATUS - Labor force participation rate - Civilian labor force 18 to 64 years,Total; Estimate; EMPLOYMENT STATUS - Unemployment rate,Total; Margin of Error; EMPLOYMENT STATUS - Unemployment rate,Veterans; Estimate; EMPLOYMENT STATUS - Unemployment rate,Veterans; Margin of Error; EMPLOYMENT STATUS - Unemployment rate,Nonveterans; Estimate; EMPLOYMENT STATUS - Unemployment rate,Nonveterans; Margin of Error; EMPLOYMENT STATUS - Unemployment rate,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Civilian population 18 years and over for whom poverty status is determined,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Civilian population 18 years and over for whom poverty status is determined,Veterans; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Civilian population 18 years and over for whom poverty status is determined,Veterans; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Civilian population 18 years and over for whom poverty status is determined,Nonveterans; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Civilian population 18 years and over for whom poverty status is determined,Nonveterans; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Civilian population 18 years and over for whom poverty status is determined,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty in the past 12 months,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty in the past 12 months,Veterans; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty in the past 12 months,Veterans; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty in the past 12 months,Nonveterans; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty in the past 12 months,Nonveterans; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty in the past 12 months,Total; Estimate; DISABILITY STATUS - Civilian population 18 years and over for whom poverty status is determined,Total; Margin of Error; DISABILITY STATUS - Civilian population 18 years and over for whom poverty status is determined,Veterans; Estimate; DISABILITY STATUS - Civilian population 18 years and over for whom poverty status is determined,Veterans; Margin of Error; DISABILITY STATUS - Civilian population 18 years and over for whom poverty status is determined,Nonveterans; Estimate; DISABILITY STATUS - Civilian population 18 years and over for whom poverty status is determined,Nonveterans; Margin of Error; DISABILITY STATUS - Civilian population 18 years and over for whom poverty status is determined,Total; Estimate; DISABILITY STATUS - With any disability,Total; Margin of Error; DISABILITY STATUS - With any disability,Veterans; Estimate; DISABILITY STATUS - With any disability,Veterans; Margin of Error; DISABILITY STATUS - With any disability,Nonveterans; Estimate; DISABILITY STATUS - With any disability,Nonveterans; Margin of Error; DISABILITY STATUS - With any disability,Total; Estimate; PERCENT IMPUTED - Veteran status for the population 18 years and over,Total; Margin of Error; PERCENT IMPUTED - Veteran status for the population 18 years and over,Veterans; Estimate; PERCENT IMPUTED - Veteran status for the population 18 years and over,Veterans; Margin of Error; PERCENT IMPUTED - Veteran status for the population 18 years and over,Nonveterans; Estimate; PERCENT IMPUTED - Veteran status for the population 18 years and over,Nonveterans; Margin of Error; PERCENT IMPUTED - Veteran status for the population 18 years and over,Total; Estimate; PERCENT IMPUTED - Period of service for the civilian veteran population 18 years and over,Total; Margin of Error; PERCENT IMPUTED - Period of service for the civilian veteran population 18 years and over,Veterans; Estimate; PERCENT IMPUTED - Period of service for the civilian veteran population 18 years and over,Veterans; Margin of Error; PERCENT IMPUTED - Period of service for the civilian veteran population 18 years and over,Nonveterans; Estimate; PERCENT IMPUTED - Period of service for the civilian veteran population 18 years and over,Nonveterans; Margin of Error; PERCENT IMPUTED - Period of service for the civilian veteran population 18 years and over
0400000US01,01,Alabama,3662910,3327,395753,8677,3267157,9567,,,14.3,0.9,,,,,20.4,0.9,,,,,36.3,1.2,,,,,9.9,0.7,,,,,6.5,0.6,,,47.5,0.1,91.7,0.7,42.2,0.2,52.5,0.1,8.3,0.7,57.8,0.2,29.6,0.1,8.6,0.9,32.2,0.2,35.4,0.1,27.5,1.1,36.3,0.2,16.6,0.1,25.1,0.8,15.6,0.1,10.4,0.1,19.9,0.8,9.2,0.1,8.0,0.1,18.9,0.6,6.7,0.1,,,,,,,70.9,0.2,76.1,1.0,70.2,0.2,25.4,0.1,21.4,0.9,25.9,0.2,0.5,0.1,0.7,0.2,0.5,0.1,1.1,0.1,0.3,0.1,1.2,0.1,,,,,,,1.1,0.1,0.3,0.1,1.2,0.2,1.0,0.1,1.1,0.2,0.9,0.1,3.2,0.1,1.4,0.3,3.4,0.1,69.0,0.1,75.4,1.0,68.2,0.1,21870,239,35312,736,20556,256,,,35852,735,26316,482,,,27820,3645,16961,268,3181554,4959,389165,8417,2792389,10028,17.3,0.4,9.1,0.7,18.5,0.5,30.9,0.4,28.5,1.1,31.3,0.4,29.5,0.4,37.6,1.3,28.4,0.5,22.2,0.4,24.9,1.0,21.8,0.4,2989120,3949,242060,7857,2747060,8906,70.9,0.5,72.5,1.8,70.7,0.5,2118557,15348,175394,7241,1943163,16029,11.4,0.5,10.6,1.5,11.5,0.5,3561730,3380,389593,8487,3172137,9414,16.4,0.5,7.9,0.7,17.5,0.5,3561730,3380,389593,8487,3172137,9414,19.9,0.4,29.6,1.4,18.7,0.4,4.3,,,,,,8.4,,,,,
0400000US02,02,Alaska,517799,1913,72407,3845,445392,4135,,,22.8,2.8,,,,,29.8,3.1,,,,,32.1,2.7,,,,,6.5,1.3,,,,,3.1,0.7,,,50.8,0.2,88.2,1.8,44.7,0.5,49.2,0.2,11.8,1.8,55.3,0.5,32.9,0.4,15.1,2.4,35.8,0.6,38.3,0.4,33.7,3.0,39.0,0.7,17.6,0.2,25.7,2.5,16.2,0.5,7.3,0.2,16.3,1.4,5.8,0.3,4.0,0.1,9.1,1.0,3.1,0.2,,,,,,,70.3,0.3,81.1,2.2,68.5,0.5,3.0,0.3,5.7,1.5,2.6,0.3,13.7,0.5,7.0,1.0,14.8,0.6,5.5,0.2,1.4,0.6,6.2,0.3,0.9,0.1,0.7,0.4,0.9,0.1,,,,,,,5.3,0.5,3.4,1.0,5.7,0.6,4.8,0.2,3.2,1.2,5.1,0.3,67.5,0.2,79.4,2.4,65.6,0.5,31384,690,46956,2383,29272,1201,,,49236,3902,38355,2776,,,39459,9026,25008,1266,446892,2357,70335,3645,376557,4062,8.4,0.6,4.2,1.0,9.2,0.7,28.3,1.1,24.2,2.6,29.1,1.1,36.9,1.2,46.6,3.3,35.1,1.3,26.4,1.3,25.0,3.0,26.6,1.3,459432,2057,53995,3420,405437,4092,78.3,1.1,81.9,2.5,77.8,1.2,359551,5502,44195,3418,315356,6107,8.9,0.8,5.9,1.9,9.3,0.8,509763,1921,71440,3830,438323,4114,9.2,0.6,4.7,1.1,9.9,0.7,509763,1921,71440,3830,438323,4114,13.4,0.6,21.1,2.5,12.1,0.7,3.0,,,,,,6.7,,,,,
